ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1404871247307885,108446587644459,"Matei Ștefănescu",2024-11-23,2024-11-23,,"Matei Ștefănescu","Mergem pana la capat! Duminica avem sansa istorica sa votam primul Presedinte al romanilor, iar nu al sistemului! George Simion Presedinte! CMF 11240014",,,,"lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001375},{""age"":""18-24"",""gender"":""male"",""percentage"":0.005958},{""age"":""25-34"",""gender"":""female"",""percentage"":0.008249},{""age"":""25-34"",""gender"":""male"",""percentage"":0.011916},{""age"":""35-44"",""gender"":""female"",""percentage"":0.005958},{""age"":""35-44"",""gender"":""male"",""percentage"":0.04308},{""age"":""45-54"",""gender"":""female"",""percentage"":0.022456},{""age"":""45-54"",""gender"":""male"",""percentage"":0.152154},{""age"":""55-64"",""gender"":""female"",""percentage"":0.110449},{""age"":""55-64"",""gender"":""male"",""percentage"":0.259395},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000458},{""age"":""65+"",""gender"":""female"",""percentage"":0.188818},{""age"":""65+"",""gender"":""male"",""percentage"":0.189276},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000458}","{""region"":""Alba County"",""percentage"":0.009528},{""region"":""Prahova County"",""percentage"":0.029492},{""region"":""Ia\u0219i County"",""percentage"":0.041289},{""region"":""Ilfov County"",""percentage"":0.018603},{""region"":""Maramure\u0219 County"",""percentage"":0.007713},{""region"":""Mehedin\u021bi County"",""percentage"":0.026316},{""region"":""Mure\u0219 County"",""percentage"":0.016334},{""region"":""Neam\u021b County"",""percentage"":0.010436},{""region"":""Olt County"",""percentage"":0.018149},{""region"":""Satu Mare County"",""percentage"":0.013158},{""region"":""Hunedoara County"",""percentage"":0.014973},{""region"":""Sibiu County"",""percentage"":0.021779},{""region"":""Suceava County"",""percentage"":0.023593},{""region"":""S\u0103laj County"",""percentage"":0.007713},{""region"":""Teleorman County"",""percentage"":0.019964},{""region"":""Timi\u0219 County"",""percentage"":0.052178},{""region"":""Tulcea County"",""percentage"":0.008167},{""region"":""Vaslui County"",""percentage"":0.030853},{""region"":""Vrancea County"",""percentage"":0.018149},{""region"":""Ialomi\u021ba County"",""percentage"":0.014519},{""region"":""Harghita County"",""percentage"":0.002722},{""region"":""Arad County"",""percentage"":0.027677},{""region"":""Buz\u0103u County"",""percentage"":0.019964},{""region"":""Arge\u0219 County"",""percentage"":0.020417},{""region"":""Bac\u0103u County"",""percentage"":0.037205},{""region"":""Bihor County"",""percentage"":0.014065},{""region"":""Bistri\u021ba-N\u0103s\u0103ud County"",""percentage"":0.015426},{""region"":""Boto\u0219ani County"",""percentage"":0.027223},{""region"":""Bra\u0219ov County"",""percentage"":0.035844},{""region"":""Br\u0103ila County"",""percentage"":0.020871},{""region"":""Bucharest"",""percentage"":0.123866},{""region"":""Cara\u0219-Severin County"",""percentage"":0.021325},{""region"":""Gorj County"",""percentage"":0.040835},{""region"":""Cluj County"",""percentage"":0.02314},{""region"":""Constan\u021ba County"",""percentage"":0.037205},{""region"":""Covasna County"",""percentage"":0.005898},{""region"":""C\u0103l\u0103ra\u0219i County"",""percentage"":0.014973},{""region"":""Dolj County"",""percentage"":0.034936},{""region"":""D\u00e2mbovi\u021ba County"",""percentage"":0.01588},{""region"":""Gala\u021bi County"",""percentage"":0.029038},{""region"":""Giurgiu County"",""percentage"":0.009528},{""region"":""V\u00e2lcea County"",""percentage"":0.019056}","facebook,instagram","lower_bound: 1000001",ro
889814966684713,248488498687026,"Lasă-i acasă",2024-11-23,2024-11-23,,"Lasă-i acasă","În drumul meu mă tot gândeam la tine 😍 și la bani 🤑

George Simion a făcut evaziune fiscală și nu mai știe câți bani a declarat… of! Important e că îi place de Denise Rifai! 🤡","În drumul meu mă tot gândeam la tine 😍 și la bani 🤑",,,"lower_bound: 6000, upper_bound: 6999","lower_bound: 0, upper_bound: 99",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.008822},{""age"":""45-54"",""gender"":""female"",""percentage"":0.060137},{""age"":""65+"",""gender"":""male"",""percentage"":0.054555},{""age"":""65+"",""gender"":""female"",""percentage"":0.085524},{""age"":""55-64"",""gender"":""male"",""percentage"":0.139539},{""age"":""55-64"",""gender"":""female"",""percentage"":0.110011},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00054},{""age"":""45-54"",""gender"":""male"",""percentage"":0.155924},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00072},{""age"":""18-24"",""gender"":""male"",""percentage"":0.019265},{""age"":""35-44"",""gender"":""male"",""percentage"":0.191754},{""age"":""35-44"",""gender"":""female"",""percentage"":0.043212},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00018},{""age"":""25-34"",""gender"":""male"",""percentage"":0.095427},{""age"":""25-34"",""gender"":""female"",""percentage"":0.033489},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00054},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00036}","{""region"":""Maramure\u0219 County"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",ro
1064134152116487,100712539310513,5news.RO,2024-11-22,2024-11-22,,5news.RO,"Falsul audio Piedone-Simion, demontat de expertul internațional!",,,,"lower_bound: 70000, upper_bound: 79999","lower_bound: 200, upper_bound: 299",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.013214},{""age"":""45-54"",""gender"":""male"",""percentage"":0.167647},{""age"":""65+"",""gender"":""male"",""percentage"":0.059441},{""age"":""65+"",""gender"":""female"",""percentage"":0.109646},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000331},{""age"":""55-64"",""gender"":""male"",""percentage"":0.139792},{""age"":""55-64"",""gender"":""female"",""percentage"":0.164909},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000548},{""age"":""45-54"",""gender"":""female"",""percentage"":0.099386},{""age"":""18-24"",""gender"":""male"",""percentage"":0.026716},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000288},{""age"":""35-44"",""gender"":""male"",""percentage"":0.104358},{""age"":""35-44"",""gender"":""female"",""percentage"":0.038475},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000317},{""age"":""25-34"",""gender"":""male"",""percentage"":0.057453},{""age"":""25-34"",""gender"":""female"",""percentage"":0.017076},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000115},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000288}","{""region"":""Alba County"",""percentage"":0.018053},{""region"":""Satu Mare County"",""percentage"":0.019831},{""region"":""Ia\u0219i County"",""percentage"":0.038028},{""region"":""Ilfov County"",""percentage"":0.014049},{""region"":""Maramure\u0219 County"",""percentage"":0.021883},{""region"":""Mehedin\u021bi County"",""percentage"":0.015784},{""region"":""Mure\u0219 County"",""percentage"":0.027983},{""region"":""Neam\u021b County"",""percentage"":0.025266},{""region"":""Olt County"",""percentage"":0.018891},{""region"":""Prahova County"",""percentage"":0.032204},{""region"":""Sibiu County"",""percentage"":0.017851},{""region"":""Hunedoara County"",""percentage"":0.025598},{""region"":""Suceava County"",""percentage"":0.037161},{""region"":""S\u0103laj County"",""percentage"":0.011361},{""region"":""Teleorman County"",""percentage"":0.001359},{""region"":""Timi\u0219 County"",""percentage"":0.039402},{""region"":""Tulcea County"",""percentage"":0.007849},{""region"":""Unknown"",""percentage"":1.4e-5},{""region"":""Vaslui County"",""percentage"":0.021826},{""region"":""Vrancea County"",""percentage"":0.016073},{""region"":""Ialomi\u021ba County"",""percentage"":0.012604},{""region"":""Harghita County"",""percentage"":0.024687},{""region"":""Arad County"",""percentage"":0.021941},{""region"":""Buz\u0103u County"",""percentage"":0.028388},{""region"":""Arge\u0219 County"",""percentage"":0.028286},{""region"":""Bac\u0103u County"",""percentage"":0.029689},{""region"":""Bihor County"",""percentage"":0.026754},{""region"":""Bistri\u021ba-N\u0103s\u0103ud County"",""percentage"":0.016824},{""region"":""Boto\u0219ani County"",""percentage"":0.024789},{""region"":""Bra\u0219ov County"",""percentage"":0.024818},{""region"":""Br\u0103ila County"",""percentage"":0.023473},{""region"":""Bucharest"",""percentage"":0.096293},{""region"":""Cara\u0219-Severin County"",""percentage"":0.018848},{""region"":""Gorj County"",""percentage"":0.023285},{""region"":""Cluj County"",""percentage"":0.029978},{""region"":""Constan\u021ba County"",""percentage"":0.027043},{""region"":""Covasna County"",""percentage"":0.014367},{""region"":""C\u0103l\u0103ra\u0219i County"",""percentage"":0.013298},{""region"":""Dolj County"",""percentage"":0.031091},{""region"":""D\u00e2mbovi\u021ba County"",""percentage"":0.020351},{""region"":""Gala\u021bi County"",""percentage"":0.027925},{""region"":""Giurgiu County"",""percentage"":0.008109},{""region"":""V\u00e2lcea County"",""percentage"":0.016694}","facebook,instagram","lower_bound: 1000001",ro
466425329793976,2212856535602171,"George Simion",2024-11-22,2024-11-23,,"Partidul Politic ALIANȚA PENTRU UNIREA ROMÂNILOR","Vot la Madrid în prima oră a dimineții:","Primele nereguli: buletine ștampilate dinainte. Mergeți la vot!",,,"lower_bound: 250000, upper_bound: 299999","lower_bound: 1000, upper_bound: 1499",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.006619},{""age"":""45-54"",""gender"":""male"",""percentage"":0.173031},{""age"":""65+"",""gender"":""male"",""percentage"":0.06389},{""age"":""65+"",""gender"":""female"",""percentage"":0.120165},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000334},{""age"":""55-64"",""gender"":""male"",""percentage"":0.135243},{""age"":""55-64"",""gender"":""female"",""percentage"":0.132768},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000515},{""age"":""45-54"",""gender"":""female"",""percentage"":0.070769},{""age"":""18-24"",""gender"":""male"",""percentage"":0.020128},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000385},{""age"":""35-44"",""gender"":""male"",""percentage"":0.146312},{""age"":""35-44"",""gender"":""female"",""percentage"":0.035699},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.0003},{""age"":""25-34"",""gender"":""male"",""percentage"":0.07792},{""age"":""25-34"",""gender"":""female"",""percentage"":0.015525},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00013},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000266}","{""region"":""Alba County"",""percentage"":0.016163},{""region"":""Satu Mare County"",""percentage"":0.015231},{""region"":""Ia\u0219i County"",""percentage"":0.04445},{""region"":""Ilfov County"",""percentage"":0.014112},{""region"":""Maramure\u0219 County"",""percentage"":0.01904},{""region"":""Mehedin\u021bi County"",""percentage"":0.015932},{""region"":""Mure\u0219 County"",""percentage"":0.024138},{""region"":""Neam\u021b County"",""percentage"":0.024177},{""region"":""Olt County"",""percentage"":0.020832},{""region"":""Prahova County"",""percentage"":0.027698},{""region"":""Sibiu County"",""percentage"":0.016887},{""region"":""Hunedoara County"",""percentage"":0.023211},{""region"":""Suceava County"",""percentage"":0.045422},{""region"":""S\u0103laj County"",""percentage"":0.009133},{""region"":""Teleorman County"",""percentage"":0.012456},{""region"":""Timi\u0219 County"",""percentage"":0.04007},{""region"":""Tulcea County"",""percentage"":0.008398},{""region"":""Unknown"",""percentage"":6.0e-6},{""region"":""Vaslui County"",""percentage"":0.019871},{""region"":""Vrancea County"",""percentage"":0.017102},{""region"":""Ialomi\u021ba County"",""percentage"":0.011557},{""region"":""Harghita County"",""percentage"":0.013756},{""region"":""Arad County"",""percentage"":0.021035},{""region"":""Buz\u0103u County"",""percentage"":0.023222},{""region"":""Arge\u0219 County"",""percentage"":0.026161},{""region"":""Bac\u0103u County"",""percentage"":0.030575},{""region"":""Bihor County"",""percentage"":0.022719},{""region"":""Bistri\u021ba-N\u0103s\u0103ud County"",""percentage"":0.016305},{""region"":""Boto\u0219ani County"",""percentage"":0.02481},{""region"":""Bra\u0219ov County"",""percentage"":0.024873},{""region"":""Br\u0103ila County"",""percentage"":0.023087},{""region"":""Bucharest"",""percentage"":0.105707},{""region"":""Cara\u0219-Severin County"",""percentage"":0.017469},{""region"":""Gorj County"",""percentage"":0.024969},{""region"":""Cluj County"",""percentage"":0.029914},{""region"":""Constan\u021ba County"",""percentage"":0.029168},{""region"":""Covasna County"",""percentage"":0.011111},{""region"":""C\u0103l\u0103ra\u0219i County"",""percentage"":0.013756},{""region"":""Dolj County"",""percentage"":0.035876},{""region"":""D\u00e2mbovi\u021ba County"",""percentage"":0.019487},{""region"":""Gala\u021bi County"",""percentage"":0.034237},{""region"":""Giurgiu County"",""percentage"":0.009059},{""region"":""V\u00e2lcea County"",""percentage"":0.016819}","facebook,instagram","lower_bound: 1000001",ro
1743529059779832,109849657256655,60m.RO,2024-11-21,2024-11-23,,60m.RO,"❗Ce comentează românii după dezbaterea Simion – Lasconi de la Micutzu: Cu părere de rău, Simion e mai gentleman. Într-o dezbatere, dezbați, nu lovești apelând la jigniri","Ce comentează românii după dezbaterea Simion - Lasconi de la Micutzu: Cu părere de rău, Simion e mai gentleman. Într-o dezbatere, dezbați, nu lovești apelând la jigniri - 60m.ro",60m.ro,"Ce comentează românii după dezbaterea Simion - Lasconi de la Micutzu: Cu părere de rău, Simion e mai gentleman. Într-o dezbatere, dezbați, nu lovești apelând la jigniri - 60m.ro","lower_bound: 25000, upper_bound: 29999","lower_bound: 0, upper_bound: 99",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.002446},{""age"":""45-54"",""gender"":""male"",""percentage"":0.246525},{""age"":""65+"",""gender"":""male"",""percentage"":0.046837},{""age"":""65+"",""gender"":""female"",""percentage"":0.069671},{""age"":""55-64"",""gender"":""unknown"",""percentage"":3.5e-5},{""age"":""55-64"",""gender"":""male"",""percentage"":0.151362},{""age"":""55-64"",""gender"":""female"",""percentage"":0.165296},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000177},{""age"":""45-54"",""gender"":""female"",""percentage"":0.080804},{""age"":""18-24"",""gender"":""male"",""percentage"":0.013792},{""age"":""35-44"",""gender"":""unknown"",""percentage"":3.5e-5},{""age"":""35-44"",""gender"":""male"",""percentage"":0.133102},{""age"":""35-44"",""gender"":""female"",""percentage"":0.023082},{""age"":""25-34"",""gender"":""male"",""percentage"":0.062261},{""age"":""25-34"",""gender"":""female"",""percentage"":0.004432},{""age"":""18-24"",""gender"":""unknown"",""percentage"":7.1e-5},{""age"":""65+"",""gender"":""unknown"",""percentage"":7.1e-5}","{""region"":""Alba County"",""percentage"":0.016579},{""region"":""Prahova County"",""percentage"":0.032659},{""region"":""Ia\u0219i County"",""percentage"":0.04029},{""region"":""Ilfov County"",""percentage"":0.016401},{""region"":""Maramure\u0219 County"",""percentage"":0.018861},{""region"":""Mehedin\u021bi County"",""percentage"":0.012194},{""region"":""Mure\u0219 County"",""percentage"":0.027133},{""region"":""Neam\u021b County"",""percentage"":0.0256},{""region"":""Olt County"",""percentage"":0.018683},{""region"":""Satu Mare County"",""percentage"":0.018148},{""region"":""Hunedoara County"",""percentage"":0.020359},{""region"":""Sibiu County"",""percentage"":0.018041},{""region"":""Suceava County"",""percentage"":0.036688},{""region"":""S\u0103laj County"",""percentage"":0.009413},{""region"":""Teleorman County"",""percentage"":0.011802},{""region"":""Timi\u0219 County"",""percentage"":0.039826},{""region"":""Tulcea County"",""percentage"":0.008236},{""region"":""Vaslui County"",""percentage"":0.020573},{""region"":""Vrancea County"",""percentage"":0.016294},{""region"":""Ialomi\u021ba County"",""percentage"":0.012657},{""region"":""Harghita County"",""percentage"":0.020216},{""region"":""Arad County"",""percentage"":0.020109},{""region"":""Buz\u0103u County"",""percentage"":0.023068},{""region"":""Arge\u0219 County"",""percentage"":0.027347},{""region"":""Bac\u0103u County"",""percentage"":0.030805},{""region"":""Bihor County"",""percentage"":0.023568},{""region"":""Bistri\u021ba-N\u0103s\u0103ud County"",""percentage"":0.014155},{""region"":""Boto\u0219ani County"",""percentage"":0.024673},{""region"":""Bra\u0219ov County"",""percentage"":0.025101},{""region"":""Br\u0103ila County"",""percentage"":0.025172},{""region"":""Bucharest"",""percentage"":0.117802},{""region"":""Cara\u0219-Severin County"",""percentage"":0.015581},{""region"":""Gorj County"",""percentage"":0.01797},{""region"":""Cluj County"",""percentage"":0.029486},{""region"":""Constan\u021ba County"",""percentage"":0.031875},{""region"":""Covasna County"",""percentage"":0.013121},{""region"":""C\u0103l\u0103ra\u0219i County"",""percentage"":0.013941},{""region"":""Dolj County"",""percentage"":0.029058},{""region"":""D\u00e2mbovi\u021ba County"",""percentage"":0.021428},{""region"":""Gala\u021bi County"",""percentage"":0.03159},{""region"":""Giurgiu County"",""percentage"":0.008165},{""region"":""V\u00e2lcea County"",""percentage"":0.015331}","facebook,instagram","lower_bound: 1000001",ro
1325287388636616,152281998140408,InfoBraila,2024-11-22,2024-11-23,,InfoBraila,,"George Simion vrea armata obligatorie - infobraila",infobraila.ro,"Președintele AUR, George Simion, a lansat programul de guvernare pentru alegerile din 2024 program realuzat pe baza ideilor primite de la diverși experți. Stagiu militar obligatoriu pentru cei între 18 și 22 de ani, tribunale populare, uniforme școlare, Săptămâna Istorică, naționalizarea ...","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",RON,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.403283},{""age"":""25-34"",""gender"":""male"",""percentage"":0.596717}","{""region"":""Br\u0103ila County"",""percentage"":0.849299},{""region"":""Gala\u021bi County"",""percentage"":0.13785},{""region"":""Tulcea County"",""percentage"":0.01285}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",
1806660900143980,106958054809964,"Radu Perianu",2024-11-22,2024-11-22,,"SC EURO MEDIA BIS SRL","👉Să ieșim duminică la #vot în număr cât mai mare!
🤜Să taxăm #aroganța, #minciuna și #lipsa_de_respect față de familie și români a lui Ciolacu!
🤜Să taxăm #istericalele și #lipsa_de_experiență în toate domeniile ale lui Lasconi!
🤜Să ne ferim de #extremismul și casele de 35 de mii de euro ale lui Simion!
❌Să nu risipim inutil votul de care depinde #viitorul_țării - poate chiar pentru următorii 50 de ani.
🙏Generalul #Nicolae_Ciucă este #familist, este #onest, #corect, #educat, #crede_în_Dumnezeu și iubește #România.
✅El este omul care va aduce #stabilitate și #prosperitate.
#ÎmpreunăPentruoComunitateMaiBună
CMF 11240002",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.0124},{""age"":""18-24"",""gender"":""male"",""percentage"":0.014172},{""age"":""25-34"",""gender"":""female"",""percentage"":0.018601},{""age"":""25-34"",""gender"":""male"",""percentage"":0.031887},{""age"":""35-44"",""gender"":""female"",""percentage"":0.048716},{""age"":""35-44"",""gender"":""male"",""percentage"":0.059345},{""age"":""45-54"",""gender"":""female"",""percentage"":0.093888},{""age"":""45-54"",""gender"":""male"",""percentage"":0.13729},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001771},{""age"":""55-64"",""gender"":""female"",""percentage"":0.131089},{""age"":""55-64"",""gender"":""male"",""percentage"":0.157662},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001771},{""age"":""65+"",""gender"":""female"",""percentage"":0.170948},{""age"":""65+"",""gender"":""male"",""percentage"":0.118689},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001771}","{""region"":""Arge\u0219 County"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",ro
1280363536323118,104550061381109,Political.RO,2024-11-22,2024-11-22,,POLITICAL.RO,,,political.ro,,"lower_bound: 300000, upper_bound: 349999","lower_bound: 700, upper_bound: 799",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.034054},{""age"":""45-54"",""gender"":""male"",""percentage"":0.123443},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000556},{""age"":""65+"",""gender"":""male"",""percentage"":0.050526},{""age"":""65+"",""gender"":""female"",""percentage"":0.096651},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00072},{""age"":""55-64"",""gender"":""male"",""percentage"":0.095288},{""age"":""55-64"",""gender"":""female"",""percentage"":0.124534},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00115},{""age"":""45-54"",""gender"":""female"",""percentage"":0.097638},{""age"":""18-24"",""gender"":""male"",""percentage"":0.038782},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001608},{""age"":""35-44"",""gender"":""male"",""percentage"":0.104655},{""age"":""35-44"",""gender"":""female"",""percentage"":0.077552},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002437},{""age"":""25-34"",""gender"":""male"",""percentage"":0.082296},{""age"":""25-34"",""gender"":""female"",""percentage"":0.063316},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004782},{""age"":""Unknown"",""gender"":""unknown"",""percentage"":1.1e-5}","{""region"":""Alba County"",""percentage"":0.016052},{""region"":""Satu Mare County"",""percentage"":0.018728},{""region"":""Ia\u0219i County"",""percentage"":0.039424},{""region"":""Ilfov County"",""percentage"":0.092241},{""region"":""Maramure\u0219 County"",""percentage"":0.021503},{""region"":""Mehedin\u021bi County"",""percentage"":0.009293},{""region"":""Mure\u0219 County"",""percentage"":0.026523},{""region"":""Neam\u021b County"",""percentage"":0.022484},{""region"":""Olt County"",""percentage"":0.017894},{""region"":""Prahova County"",""percentage"":0.031363},{""region"":""Sibiu County"",""percentage"":0.018521},{""region"":""Hunedoara County"",""percentage"":0.02232},{""region"":""Suceava County"",""percentage"":0.033728},{""region"":""S\u0103laj County"",""percentage"":0.010051},{""region"":""Teleorman County"",""percentage"":0.010378},{""region"":""Timi\u0219 County"",""percentage"":0.046603},{""region"":""Tulcea County"",""percentage"":0.005287},{""region"":""Unknown"",""percentage"":5.0e-6},{""region"":""Vaslui County"",""percentage"":0.015976},{""region"":""Vrancea County"",""percentage"":0.013278},{""region"":""Ialomi\u021ba County"",""percentage"":0.01246},{""region"":""Harghita County"",""percentage"":0.019704},{""region"":""Arad County"",""percentage"":0.021535},{""region"":""Buz\u0103u County"",""percentage"":0.02347},{""region"":""Arge\u0219 County"",""percentage"":0.026354},{""region"":""Bac\u0103u County"",""percentage"":0.026305},{""region"":""Bihor County"",""percentage"":0.024926},{""region"":""Bistri\u021ba-N\u0103s\u0103ud County"",""percentage"":0.015142},{""region"":""Boto\u0219ani County"",""percentage"":0.021372},{""region"":""Bra\u0219ov County"",""percentage"":0.029346},{""region"":""Br\u0103ila County"",""percentage"":0.018597},{""region"":""Bucharest"",""percentage"":0.045698},{""region"":""Cara\u0219-Severin County"",""percentage"":0.016096},{""region"":""Gorj County"",""percentage"":0.018401},{""region"":""Cluj County"",""percentage"":0.037555},{""region"":""Constan\u021ba County"",""percentage"":0.030458},{""region"":""Covasna County"",""percentage"":0.012624},{""region"":""C\u0103l\u0103ra\u0219i County"",""percentage"":0.011899},{""region"":""Dolj County"",""percentage"":0.032567},{""region"":""D\u00e2mbovi\u021ba County"",""percentage"":0.021421},{""region"":""Gala\u021bi County"",""percentage"":0.027384},{""region"":""Giurgiu County"",""percentage"":0.020058},{""region"":""V\u00e2lcea County"",""percentage"":0.014978}","facebook,instagram","lower_bound: 1000001",
595039282955480,103742842531634,Agentiadeinformatii.ro,2024-11-22,2024-11-22,,AgentiadeInformatii.ro,,,,,"lower_bound: 70000, upper_bound: 79999","lower_bound: 100, upper_bound: 199",RON,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.016813},{""age"":""45-54"",""gender"":""male"",""percentage"":0.140131},{""age"":""65+"",""gender"":""male"",""percentage"":0.057177},{""age"":""65+"",""gender"":""female"",""percentage"":0.132725},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000636},{""age"":""55-64"",""gender"":""male"",""percentage"":0.127831},{""age"":""55-64"",""gender"":""female"",""percentage"":0.18299},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000795},{""age"":""45-54"",""gender"":""female"",""percentage"":0.100021},{""age"":""18-24"",""gender"":""male"",""percentage"":0.0229},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000652},{""age"":""35-44"",""gender"":""male"",""percentage"":0.086974},{""age"":""35-44"",""gender"":""female"",""percentage"":0.048103},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001001},{""age"":""25-34"",""gender"":""male"",""percentage"":0.049263},{""age"":""25-34"",""gender"":""female"",""percentage"":0.029479},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002114},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000397}","{""region"":""Alba County"",""percentage"":0.016522},{""region"":""Prahova County"",""percentage"":0.030773},{""region"":""Ia\u0219i County"",""percentage"":0.041297},{""region"":""Ilfov County"",""percentage"":0.031813},{""region"":""Maramure\u0219 County"",""percentage"":0.020521},{""region"":""Mehedin\u021bi County"",""percentage"":0.014315},{""region"":""Mure\u0219 County"",""percentage"":0.027702},{""region"":""Neam\u021b County"",""percentage"":0.023144},{""region"":""Olt County"",""percentage"":0.020809},{""region"":""Satu Mare County"",""percentage"":0.019177},{""region"":""Hunedoara County"",""percentage"":0.024567},{""region"":""Sibiu County"",""percentage"":0.017978},{""region"":""Suceava County"",""percentage"":0.034276},{""region"":""S\u0103laj County"",""percentage"":0.011004},{""region"":""Teleorman County"",""percentage"":0.010428},{""region"":""Timi\u0219 County"",""percentage"":0.03957},{""region"":""Tulcea County"",""percentage"":0.006254},{""region"":""Vaslui County"",""percentage"":0.019305},{""region"":""Vrancea County"",""percentage"":0.014491},{""region"":""Ialomi\u021ba County"",""percentage"":0.012348},{""region"":""Harghita County"",""percentage"":0.026855},{""region"":""Arad County"",""percentage"":0.020377},{""region"":""Buz\u0103u County"",""percentage"":0.026439},{""region"":""Arge\u0219 County"",""percentage"":0.026263},{""region"":""Bac\u0103u County"",""percentage"":0.027622},{""region"":""Bihor County"",""percentage"":0.023816},{""region"":""Bistri\u021ba-N\u0103s\u0103ud County"",""percentage"":0.016042},{""region"":""Boto\u0219ani County"",""percentage"":0.024567},{""region"":""Bra\u0219ov County"",""percentage"":0.027254},{""region"":""Br\u0103ila County"",""percentage"":0.020745},{""region"":""Bucharest"",""percentage"":0.081891},{""region"":""Cara\u0219-Severin County"",""percentage"":0.017402},{""region"":""Gorj County"",""percentage"":0.0234},{""region"":""Cluj County"",""percentage"":0.033332},{""region"":""Constan\u021ba County"",""percentage"":0.02823},{""region"":""Covasna County"",""percentage"":0.017098},{""region"":""C\u0103l\u0103ra\u0219i County"",""percentage"":0.013867},{""region"":""Dolj County"",""percentage"":0.035444},{""region"":""D\u00e2mbovi\u021ba County"",""percentage"":0.019945},{""region"":""Gala\u021bi County"",""percentage"":0.025415},{""region"":""Giurgiu County"",""percentage"":0.011244},{""region"":""V\u00e2lcea County"",""percentage"":0.016458}","facebook,instagram","lower_bound: 1000001",
